Reference,Track_1,Track_2,Track_3,Track_4,Characteristic_1,Fluid_Fraction
311.8138801,499.14873,100.258843,1.23083587,17.7641772,0.072734568,0.032069018
311.6851735,524.36823,98.312921,1.37086623,17.4008702,0.081623584,0.03132
311.5589905,553.78367,105.422627,1.50785563,17.005984,0.090969064,0.03132
311.4324921,585.17281,112.666106,1.64029821,16.408026,0.09990508,0.03132
311.2782334,617.31488,121.644248,1.74934879,15.924104,0.108113536,0.03132
311.1176656,633.68928,128.332898,1.84676185,15.6150372,0.111975432,0.03132
310.9596215,638.07528,132.574891,1.93623625,15.3131342,0.112975968,0.03132
310.8082019,648.8356,133.892884,1.99631714,15.0357928,0.11537372,0.03132
310.6564669,643.68205,133.512764,2.03859818,14.8952215,0.114235568,0.03132
310.4933754,649.9321,132.470358,2.07566719,14.8500457,0.115613608,0.03132
310.3274448,651.4672,131.041253,2.10448321,14.80275,0.115948248,0.03132
310.1652997,641.37209,129.124571,2.11326252,14.8182472,0.11371932,0.03132
310.0126183,606.90544,125.488577,2.09417611,14.93433,0.105550344,0.03132
309.8599369,633.25068,119.509728,2.08125203,14.78082,0.111874664,0.03132
309.6971609,626.99332,110.660242,2.13329923,14.75158,0.110420672,0.03132
309.5312303,627.98017,103.77276,2.1626635,14.72234,0.110651912,0.03132
309.3684543,625.78717,100.84145,2.16104068,14.75889,0.110137168,0.03132
309.2157729,625.78717,100.061473,2.1239936,14.85392,0.110137168,0.03132
309.0630915,623.58686,99.902115,2.0330572,15.17556,0.109616784,0.03132
308.9006309,622.27106,97.798297,1.90090702,15.37293,0.109303952,0.03132
308.7347003,618.98156,95.63673,1.80522643,15.53375,0.108516232,0.03132
306.3444795,595.48722,110.290356,1.86006605,15.7529769,0.102635592,0.03132
306.1804416,567.96507,113.011869,1.72087634,16.18434,0.095128376,0.03132
306.0283912,528.53493,105.225257,1.49427365,16.783029,0.083010648,0.03467218
305.8763407,513.60791,96.795365,1.3707712,17.1785,0.077937656,0.037341896
305.714511,521.94862,100.119953,1.4620731,17.16388,0.08080804,0.03626394
305.5473186,554.62432,107.265478,1.6533758,16.86417,0.09122136,0.033586472
305.3826498,591.75912,110.92925,1.7394145,16.54253,0.101659872,0.03132
305.2312303,601.19633,109.291079,1.7238442,16.35978,0.10410688,0.03132
305.0794953,575.297,105.343679,1.66790077,16.7057623,0.097198632,0.032800496
304.9176656,551.58336,100.888965,1.59981543,16.9835423,0.090304296,0.034658399
304.7501577,549.82896,95.926937,1.5196028,17.19312,0.089770752,0.033925041
304.584858,551.03511,94.872835,1.4796171,17.09078,0.090138104,0.033082298
304.4334385,571.78089,100.394809,1.6007438,16.69604,0.096212384,0.03132
304.2823344,580.5602,106.395588,1.7569585,16.48405,0.098652248,0.03132
304.1205047,556.41527,105.821753,1.6698964,16.67411,0.091756784,0.03132
303.9523659,518.87842,106.415325,1.4842955,17.14926,0.079762384,0.035530191
303.7858044,478.89272,107.763289,1.2896302,17.59517,0.064916776,0.044078828
303.6353312,439.85001,104.628761,1.0794677,18.28962,0.047817048,0.063094375
303.484858,430.30315,97.695226,1.11893439,18.1768998,0.043163672,0.070652752
303.3230284,454.22878,90.306278,1.26681569,17.2733107,0.054456456,0.05368248
303.1539432,495.30367,93.398408,1.44273815,16.7677511,0.071299752,0.039343636
302.9864353,536.27622,100.945983,1.60045871,16.3057591,0.085530224,0.032490115
302.8365931,560.47963,107.15729,1.5451878,16.0089,0.092959232,0.03132
302.6870662,551.69301,109.630263,1.44993119,16.3598531,0.09033776,0.03132
302.5252366,524.14893,111.590074,1.37409725,16.838585,0.081550264,0.03525575
302.3548896,490.77878,112.810844,1.38482102,17.182155,0.06958256,0.042578992
302.1858044,469.70405,113.065232,1.5495007,17.12733,0.061148128,0.049698811
302.037224,485.61792,115.038201,1.75437807,16.7325169,0.067584872,0.043695472
301.8886435,529.41213,120.21295,1.90867755,16.458465,0.083299792,0.033598217
301.7271293,561.80274,128.516379,2.00438007,16.2483756,0.093346888,0.03132
301.555205,572.00019,139.886353,2.0332765,16.04545,0.096274424,0.03132
301.3845426,563.65948,150.353542,1.8388305,16.1282723,0.093887576,0.03132
301.237224,543.24265,146.918573,1.61738867,16.3768123,0.087736592,0.031514184
301.0902208,538.00869,138.281808,1.5940917,16.40364,0.086084448,0.032410719
300.9287066,542.58475,131.998132,1.69888786,16.0881404,0.087530544,0.031965897
300.7548896,556.41527,130.482038,1.85431308,15.4992468,0.091756784,0.03132
300.5817035,574.2005,133.150188,2.06716566,14.7477057,0.096892568,0.03132
300.4362776,589.6977,137.813968,2.3287467,14.0247467,0.101114672,0.03132
300.2908517,590.66262,141.405371,2.57490364,13.4634118,0.101370352,0.03132
300.129653,578.25755,141.210194,2.68931245,13.1191839,0.098019816,0.03132
297.4788644,591.10122,116.678565,2.94813031,12.2909609,0.10148616,0.03132
297.3359621,591.78105,116.128122,3.16396537,11.4065971,0.101665512,0.03132
297.1927445,585.17281,119.171275,3.26638578,10.9831288,0.09990508,0.03132
297.0391167,575.5163,120.100376,3.209821,11.16968,0.09725992,0.032120852
296.8794953,576.1742,118.51703,3.25898075,10.7553492,0.097442656,0.032212072
296.7223975,582.19033,117.779451,3.42596308,10.2326842,0.099097432,0.03132
296.5772871,587.14651,120.406665,3.39321428,10.5275696,0.100434864,0.03132
296.4321767,583.85701,125.245885,2.95728974,11.4778696,0.09954976,0.03132
296.2776025,570.68439,128.750299,2.39919317,13.3683087,0.09590256,0.03132
296.118612,547.83333,125.614309,2.20983493,14.6248977,0.089159376,0.031845315
295.962776,514.92371,119.56236,2.08226812,15.024243,0.078396752,0.03614837
295.8167192,486.39278,114.655157,1.77250687,15.5259283,0.067887176,0.042599037
295.6706625,462.89844,110.708488,1.41856398,16.7306163,0.058260448,0.051131779
295.515142,458.83408,111.073988,1.32993023,17.60979,0.056495128,0.05424624
295.3564669,483.53457,110.452638,1.62624108,16.7667277,0.06676632,0.044321089
295.2015773,515.80822,108.14414,1.84361855,15.6165723,0.078703944,0.036212967
295.055836,539.95315,108.832011,1.82865498,14.90509,0.08670184,0.032839881
294.9104101,538.10372,113.80208,1.61249097,14.928482,0.086114528,0.03317156
294.7536278,522.27757,115.688791,1.43017957,15.421176,0.080919336,0.034873019
294.5946372,505.2672,114.930013,1.30175018,16.058608,0.07497252,0.036455227
294.4400631,485.06967,112.04768,1.222232,16.668262,0.0673698,0.038459629
294.2949527,468.69527,107.644136,1.16166865,17.22967,0.060725504,0.040584534
294.1498423,461.80194,105.236953,1.08732595,17.574702,0.05778744,0.04035214
293.9810726,441.27546,103.483284,1.00647004,17.818856,0.0484946,0.047073412
293.8085174,411.09247,101.571719,0.91950297,18.087864,0.033144738,0.070985057
293.6403785,386.99871,99.070237,0.82963383,18.409504,0.019173142,0.135232713
293.4785489,365.43421,95.931323,0.7429153,18.7136,0.005105779,0.783
293.3208202,358.6286,95.308511,0.699681036,18.696056,0.000315001,0.783
293.1665615,358.73825,95.399155,0.704089697,18.51623,0.000393627,0.783
293.0015773,368.56289,96.288782,0.720872726,18.250146,0.007248791,0.783
292.8318612,370.92402,99.271993,0.73250586,18.005992,0.008842166,0.783
292.6097792,375.52932,106.849539,0.73920913,17.92412,0.011892316,0.783
292.3798107,373.8334,114.046965,0.7467165,18.38465,0.010777814,0.783
292.2451104,361.47219,110.636119,0.75638032,18.60395,0.002338667,0.783
292.1113565,342.16648,106.522051,0.77126348,18.52354,0.0000376,0.783
291.9801262,371.58192,100.807093,0.7967169,18.4212,0.009282538,0.783
291.8492114,382.77353,102.545411,0.86026273,18.8598,0.016541706,0.783
291.7182965,409.95942,109.400729,0.99736909,18.61857,0.032524526,0.047900103
291.5873817,436.77981,116.362773,1.22390599,17.88026,0.046342752,0.03132
291.455836,447.75212,123.006832,1.57208129,16.90803,0.051518768,0.03132
291.3214511,436.34121,131.854125,2.09457816,15.67264,0.046130312,0.03132
291.1858044,430.79292,141.012093,2.63325937,12.63168,0.04340732,0.034379259
291.0375394,429.7549,148.634961,2.7447588,12.81443,0.04289032,0.03569697
290.885489,431.83825,148.341099,2.27025208,13.58198,0.043925824,0.035471701
290.6656151,445.12052,141.446307,1.76513108,15.87001,0.050300528,0.03132
290.4463722,426.26072,130.911135,1.5443837,17.37587,0.041130264,0.040477185
290.292429,406.92577,123.234173,1.5842963,17.22967,0.030846852,0.059552318
290.1425868,423.16859,120.321869,1.46914918,16.3075866,0.039548808,0.04490411
290.0059937,437.87631,115.027236,1.41949966,15.9253467,0.046871784,0.03761438
289.8716088,448.13224,113.913923,1.71372716,15.5023901,0.051693608,0.033986428
289.7397476,455.21563,117.444653,2.18270021,14.6962433,0.054896752,0.031794733
289.6088328,445.33982,125.694719,2.26819066,14.9113766,0.0504028,0.034095187
289.4782334,411.31177,135.35196,2.11979766,15.8344834,0.033264419,0.047756031
289.3476341,405.17137,139.107107,1.99483321,16.25013,0.029865191,0.045993655
289.2170347,398.91401,134.91336,1.88247851,15.9901133,0.026293567,0.04473005
289.0861199,377.40068,129.758348,1.67488182,16.8464067,0.013110481,0.783
288.9548896,393.65812,125.816065,1.33654578,18.3481,0.023205855,0.069201775
288.7227129,501.79495,132.801501,1.356736,17.8134466,0.07370916,0.03132
288.5,609.92447,151.749752,1.856009,16.2031267,0.10630272,0.03132
288.3328076,697.8857,170.495516,2.35034044,14.8560399,0.125367424,0.03132
288.1731861,738.50737,172.529158,2.5753861,14.70772,0.132638512,0.03132
288.0312303,668.56529,154.629892,2.3093021,15.19749,0.11956988,0.03132
287.8930599,581.85407,140.972619,1.9386851,15.8627,0.099005688,0.03132
287.7586751,520.30387,135.776671,1.58996155,16.655835,0.080249304,0.03132
287.6223975,487.16033,136.323459,1.4581257,17.09078,0.068186096,0.03132
287.484858,503.74672,128.86068,1.51936157,16.7832483,0.07442168,0.03132
287.3337539,513.93686,120.86354,1.61993255,16.2952327,0.078052712,0.03132
287.1782334,530.18699,114.918317,1.7027183,15.8053165,0.08355472,0.03132
286.959306,553.12577,115.004575,1.74491893,15.5632824,0.090770912,0.03132
286.7388013,564.61709,118.309426,1.7481134,15.5950809,0.09416544,0.03132
286.5886435,569.14929,122.797035,1.77476566,15.6466164,0.0954664,0.03132
286.4416404,562.23403,126.771482,1.83331876,15.6224203,0.093472848,0.03132
286.3063091,549.17106,129.536855,1.88186447,15.4876239,0.089569592,0.031496723
286.1725552,551.04242,131.027364,1.91780043,15.3573597,0.09014036,0.03132
286.0410095,560.36998,132.753255,1.93467922,15.3516579,0.092926896,0.03132
285.9097792,570.90369,134.835143,1.86989069,15.5748322,0.0959646,0.03132
285.7791798,577.0514,135.713805,1.68591992,16.0570729,0.097686304,0.03132
285.6476341,564.66826,134.435286,1.44916364,16.7320783,0.094180104,0.03132
285.5157729,529.63143,132.064653,1.25744427,17.4673181,0.083371984,0.03132
285.3794953,497.36509,130.881895,1.13381755,18.0438578,0.07207168,0.035006051
285.2422713,463.99494,130.784672,1.05611956,18.3579685,0.058731576,0.043497999
285.0141956,449.02406,128.750299,1.02257397,18.4660103,0.05210232,0.048705341
284.7842271,444.46262,123.810201,1.03022023,18.255263,0.049993712,0.0496238
284.5640379,456.31213,115.707797,1.08318118,18.1377182,0.053056608,0.04609615
284.4066246,481.18075,103.929194,1.12372244,18.0363285,0.055673192,0.043967799
284.2488959,563.87878,93.156447,1.13459972,18.009647,0.056448128,0.043923246
284.09653,472.78156,85.887383,1.13526493,18.0604515,0.055598368,0.045843006
283.9577287,468.60755,81.861035,1.16960731,18.00453,0.057534768,0.045516182
283.8189274,473.43946,83.692921,1.22396447,17.9905679,0.05936852,0.046135221
283.681388,480.60326,85.592059,1.27392832,18.0366209,0.060231816,0.048175563
283.5460568,488.14718,84.176843,1.29070477,17.8187098,0.06389368,0.047898616
283.411041,493.63699,80.9217,1.29719605,17.7248494,0.065461976,0.049160029
283.2741325,496.70719,81.901971,1.32992292,17.3289398,0.071826152,0.045853341
283.1362776,511.86082,87.379354,1.4090025,16.7360257,0.077324776,0.042650402
282.9987382,525.46473,96.590685,1.55053141,16.1983752,0.081990936,0.040340865
282.848265,549.17106,109.011106,1.72709715,15.6328005,0.089569592,0.036571659
282.6940063,566.51038,116.232655,1.88079721,14.9450757,0.094711392,0.034541888
282.5397476,569.72678,118.527264,1.99410221,14.5179524,0.095630712,0.034571642
282.2993691,572.32914,117.93954,2.06932942,14.3691939,0.09636692,0.034697079
282.0507886,575.9549,115.077675,2.15691784,14.0721886,0.097381744,0.034711095
281.8088328,576.1742,110.996502,2.32001856,13.4772277,0.097442656,0.035165705
281.6583596,571.7882,107.892676,2.56898985,12.7411107,0.09621464,0.036101311
281.5078864,568.71069,106.831995,2.86431385,11.9694671,0.095341568,0.036267307
281.3615142,562.67263,104.718674,3.1482708,11.3600324,0.093600688,0.035793827
281.2283912,562.56298,104.466479,3.3620883,11.0473837,0.093568728,0.034413163
281.0952681,562.68725,109.980412,3.40645269,10.9900002,0.093604824,0.032382061
280.9659306,555.75737,107.226004,3.21017188,12.2959317,0.091560512,0.03132
280.8435331,531.17384,97.027092,2.64426823,13.3433085,0.083877704,0.03132
280.7208202,488.36648,85.837675,1.94396292,14.4857884,0.06865384,0.036052139
280.6028391,442.04301,74.663609,1.34068324,16.671186,0.048857816,0.04997106
280.4880126,422.29139,68.0459391,1.08950433,18.04108,0.039096104,0.064102566
280.3735016,432.8251,67.3096028,1.07416064,18.058624,0.044412744,0.056073214
280.188959,453.89983,71.22133,1.10866384,17.940202,0.05430944,0.044927131
280.0025237,489.13403,77.526205,1.16136163,17.791078,0.068950504,0.034506419
279.8246057,514.26581,83.259438,1.21223923,17.66096,0.078167392,0.03132
279.659306,517.34332,84.675385,1.25296324,17.544,0.079234856,0.031360873
279.4940063,513.16931,80.876378,1.28722521,17.56593,0.077784248,0.033291124
279.3157729,507.81108,67.9616548,1.27605553,17.8388123,0.075887328,0.035511947
279.1350158,511.41491,66.4009698,1.2716476,17.86564,0.077167608,0.036145081
278.9583596,520.41352,69.5398838,1.31248126,17.3727998,0.080286528,0.03578999
278.792429,547.19736,79.004287,1.49191983,16.7298122,0.088963856,0.032677644
273.792429,552.24857,95.489799,1.67404848,16.4475,0.090505832,0.038249707
273.611041,540.61105,90.187125,1.62695015,16.5078075,0.086909768,0.039108736
273.4347003,533.08175,93.496362,1.65391674,16.5937,0.084499608,0.039535393
273.285489,532.05104,97.151362,1.71374909,16.5328077,0.084164216,0.039536802
273.1362776,540.39175,99.595095,1.78877162,16.3452331,0.086840584,0.038461117
272.9902208,554.44157,102.265438,1.8638307,16.14048,0.091166464,0.036828797
272.8507886,562.32906,105.873654,1.92661629,15.9747623,0.093500672,0.036248359
272.7113565,570.24579,110.070325,1.96391922,15.8822177,0.095778104,0.035600818
272.5728707,568.92999,113.127367,1.9577642,15.90656,0.095403984,0.036268638
272.4359621,559.04687,111.14855,1.82889621,15.8857996,0.09253736,0.038274136
272.2987382,547.8114,105.881695,1.63375576,16.2551008,0.089152608,0.040766112
272.1618297,534.24404,98.579005,1.48988765,16.597355,0.084875984,0.044000215
272.0249211,520.74247,90.58552,1.42550848,16.8275469,0.080398576,0.047543525
271.8883281,509.66051,88.176875,1.34889968,16.9945804,0.076546456,0.050832908
271.7507886,501.01278,92.250007,1.24431551,17.12733,0.073422272,0.053747234
271.6135647,499.33879,93.534374,1.19701981,17.12733,0.07280488,0.054659429
271.4763407,504.8286,94.622833,1.2098781,17.0621979,0.074813848,0.053421898
271.218612,509.22191,96.657937,1.26580691,16.9020358,0.076390792,0.052720799
270.9605678,516.70735,99.595826,1.34851956,16.7007184,0.079015272,0.051208905
270.7167192,519.97492,103.413108,1.44212411,16.54984,0.080137256,0.050994519
270.5473186,521.94862,112.6471,1.524866,16.48405,0.08080804,0.051162551
270.377918,535.55984,120.283126,1.56810465,16.3863153,0.085300112,0.048491582
270.2176656,545.61109,122.195422,1.57272457,16.2447937,0.088473552,0.046996913
270.0757098,554.22227,121.203455,1.61117517,16.1019563,0.091100664,0.045979874
269.9340694,563.98843,119.809438,1.70997713,15.9756395,0.09398308,0.044887433
269.7949527,571.01334,117.644947,1.7984062,15.82615,0.095995432,0.044250384
269.6586751,572.92125,115.222413,1.81983912,15.7936205,0.096533488,0.04347999
269.5227129,566.62734,112.970933,1.74788679,15.9437679,0.094744856,0.043878929
269.3817035,560.69893,110.126612,1.63901896,16.3033468,0.093023528,0.043946501
269.2381703,547.52631,106.245733,1.51735132,16.6974289,0.089065,0.045134626
269.0564669,532.21186,100.897737,1.400596,16.9883669,0.08421648,0.046982897
268.8807571,513.05966,95.094328,1.332613,17.2629305,0.077745896,0.049989617
268.7252366,491.21738,90.146189,1.28541233,17.4668795,0.069750256,0.055175818
268.5776025,487.05068,90.245605,1.27960088,17.5347163,0.068143608,0.054734441
268.4356467,494.68963,94.249292,1.36036176,17.3446563,0.071068512,0.049511204
268.2867508,506.91195,99.431351,1.46180263,17.0011594,0.075565096,0.043611769
268.1365931,511.74386,108.23186,1.52246832,16.85686,0.077283416,0.040511637
267.9870662,501.21015,115.294782,1.48065512,16.93727,0.07349484,0.040870486
267.8381703,475.96141,120.685176,1.41797187,17.07616,0.063730496,0.045521036
267.6899054,452.03578,123.311659,1.36281061,17.44166,0.053471336,0.052653383
267.544164,440.94651,123.534614,1.31524444,17.67558,0.04833856,0.055653996
267.3993691,434.46985,120.426402,1.2715014,18.09225,0.04521964,0.056000708
267.2561514,420.30307,113.72898,1.2108284,18.32617,0.03806248,0.065190857
267.1154574,416.14368,104.184313,1.10846647,18.7136,0.035868746,0.06693131
266.9722397,408.02227,91.858922,1.1532987,18.77939,0.031456122,0.076523921
266.8242902,393.53385,84.252867,1.25405974,18.42851,0.023131821,0.109947294
266.6735016,404.06756,84.399798,1.27941813,18.23845,0.029243212,0.085110534
266.5195584,413.95068,83.055489,1.29794898,17.93874,0.034694272,0.07315984
266.3596215,408.24157,81.253574,1.38210901,17.55131,0.03157757,0.089214237
266.1933754,428.2198,79.087621,1.53110874,17.26622,0.042120648,0.068196246
266.0227129,461.50223,81.920246,1.68355148,17.01768,0.05765772,0.050812942
265.8523659,496.26859,87.320874,1.83581878,15.85539,0.07166184,0.042894776
265.6883281,539.51455,96.721534,1.95338551,15.51182,0.086563096,0.037124692
265.5239748,555.31877,103.603899,2.02264776,15.07322,0.091429288,0.035742854
265.359306,549.50732,107.175565,1.97510352,14.86123,0.089672616,0.036754333
265.1974763,536.87564,106.264008,1.7495754,15.2822129,0.08572236,0.0388368
265.0347003,505.2672,102.989859,1.43865186,16.4747663,0.07497252,0.045708643
264.8722397,467.51105,97.862625,1.20523625,17.5601551,0.060226928,0.059745954
264.7772871,440.06931,92.974428,1.07234045,18.0338431,0.047921576,0.078942843
264.6820189,427.55459,88.985361,1.00036619,18.09225,0.041785256,0.092266371
264.5858044,430.6321,86.048203,0.95091404,18.030846,0.043327608,0.08613
264.4255521,440.06931,84.000672,0.90792393,18.098829,0.047921576,0.073874014
264.2637224,431.04877,82.616889,0.85474368,18.4154251,0.043534408,0.080623161
264.1022082,419.21388,82.597152,0.76115375,18.610529,0.037492351,0.095161122
263.9359621,410.87317,82.000656,0.7201081,18.73553,0.033024982,0.111453003
263.7690852,416.36298,80.53427,0.7584125,18.632459,0.035985494,0.102882285
263.6018927,429.87917,77.855886,0.84535033,18.2360377,0.04295236,0.085202145
263.4312303,442.26962,77.068599,0.92948843,17.8558446,0.0489646,0.074642842
263.262776,442.48892,79.851516,0.96894781,17.8973654,0.049068,0.076317366
263.1018927,441.60441,83.249204,0.97252971,18.1937128,0.048650264,0.079144074
262.9460568,438.97281,83.908566,0.98076077,18.4090654,0.047397808,0.083703483
262.7974763,445.77842,84.818661,1.01217915,18.3887436,0.050606592,0.078431544
262.651735,454.88668,86.946602,1.07192378,18.3805564,0.054750488,0.070922809
262.5088328,457.19664,91.745617,1.12184377,18.4212,0.055775088,0.066813155
262.3665615,447.53282,95.000029,1.11510395,18.5692275,0.051417624,0.069855032
262.2246057,435.94647,95.119913,1.08852479,18.702635,0.045938928,0.07439604
262.0801262,413.07348,92.791678,1.08154374,18.819595,0.034221001,0.098375337
261.9350158,402.53246,88.687844,1.13364942,18.91828,0.028372471,0.112555467
261.7753943,407.9711,87.25947,1.18406649,18.77939,0.031427772,0.090300258
261.6129338,408.68017,89.618407,1.19238527,18.55278,0.031820128,0.083642409
261.3652997,409.33807,94.963479,1.21608429,18.31886,0.03218293,0.081524394
261.1160883,420.09108,101.914558,1.2399953,18.08494,0.037951936,0.071727733
260.9602524,429.46981,108.082005,1.2238402,17.98991,0.042747816,0.069703052
260.8059937,421.63349,111.788906,1.1796878,18.0159336,0.038755072,0.088839963
260.6624606,409.99597,115.663937,1.14340827,18.2635964,0.032544567,0.122401692
260.5192429,403.84826,119.810169,1.08410955,18.6209823,0.029119207,0.148849083
260.377918,391.38471,130.133351,0.8804895,18.9394059,0.021844585,0.219444363
260.2369085,395.06895,142.258448,0.667882536,19.1700364,0.024042756,0.20004084
260.0958991,407.58367,150.057487,0.567426323,19.3032977,0.031212813,0.149120001
259.9548896,401.65526,150.860125,0.534347111,19.3503741,0.02787194,0.177970419
259.8141956,394.84965,142.968249,0.501569071,19.3926259,0.023913036,0.220264164
259.6731861,383.21213,134.741575,0.434165023,19.50308,0.016817578,0.783
259.5321767,372.23982,124.994421,0.415495283,19.6395577,0.009721367,0.783
259.3914826,369.82752,115.073289,0.467970118,19.70776,0.008104755,0.783
259.2501577,375.11265,103.78007,0.553171823,19.3179177,0.011619415,0.783
259.1085174,382.77353,93.384519,0.722609582,18.7867,0.016541706,0.783
258.9665615,416.14368,88.427608,1.0157245,18.2506577,0.035868746,0.153937017
258.8195584,450.17173,90.557742,1.35668483,17.60979,0.052626088,0.098514711
258.6719243,472.78887,97.614085,1.63271043,16.7926782,0.062429912,0.081223722
258.4189274,491.21738,107.173372,1.8444592,15.9755664,0.069750256,0.070337203
258.1716088,500.43529,116.869356,1.926916,15.53375,0.073209832,0.065746239
258.0025237,479.14857,127.023677,1.70914379,16.2805396,0.0650198,0.075481357
257.8378549,451.80917,134.997425,1.42762838,17.0002822,0.053369064,0.094872978
257.6908517,430.1935,141.87979,1.14548431,17.65365,0.043109152,0.121327416
257.5454259,419.43318,144.346184,0.83827425,18.1991953,0.03760752,0.137637306
257.40347,408.89947,137.01864,0.692210947,18.7554863,0.031941162,0.161220483
257.2618297,410.64656,121.664716,0.648848758,18.9557803,0.032901053,0.143137881
257.1205047,415.59543,109.723831,0.646473739,18.9939385,0.035576293,0.118742733
256.9785489,416.58228,102.517633,0.677565362,18.9125782,0.036102129,0.105823233
256.8359621,409.11877,103.197463,0.7088507,18.8915985,0.032062122,0.110846178
256.6902208,401.41403,99.864834,0.74332466,18.9659412,0.02773391,0.120675177
256.5425868,396.38475,94.584821,0.7742752,19.1258109,0.024817918,0.128143431
254.9470032,444.46262,112.0623,1.00723028,18.2009497,0.049993712,0.100534068
254.8132492,462.45984,111.654402,1.39076405,17.0458966,0.05807132,0.090221958
254.6716088,479.33863,114.046234,1.60380669,16.4762283,0.065096128,0.083462319
254.5321767,490.99808,119.503149,1.5345883,16.082,0.069666408,0.080494749
254.4015773,485.50827,126.857009,1.18805044,16.9126353,0.067541632,0.084398787
254.2706625,464.22155,133.031766,0.90791662,18.1519727,0.058828584,0.099739323
254.1312303,436.91139,140.774518,0.721607381,18.9373591,0.046406296,0.130516704
253.9892744,412.29862,156.597744,0.59441996,19.2149929,0.033801272,0.188949645
253.8542587,398.13915,157.447166,0.523306818,19.3715,0.025843495,0.256411359
253.7302839,395.94615,142.064733,0.520276823,19.31302,0.024560094,0.260923788
253.6063091,397.5178,126.772213,0.539153436,19.19606,0.025481294,0.235625058
253.3955836,399.24296,128.381875,0.555097277,19.18144,0.026484124,0.211113243
253.1835962,395.28825,134.52593,0.530257166,19.3087802,0.024172288,0.223755561
252.9810726,383.65073,140.923642,0.495196213,19.5274954,0.01709281,0.783
252.7851735,378.03665,140.395129,0.482860588,19.7005231,0.013521712,0.783
252.5987382,371.36262,137.650955,0.517042148,19.68583,0.009135898,0.783
252.4580442,380.79983,134.762774,0.564524984,19.65659,0.015292522,0.783
252.3170347,388.26334,134.120225,0.606756316,19.557905,0.019949582,0.276846093
252.173817,397.21809,132.660418,0.647518338,19.3831229,0.025306191,0.216865161
252.0302839,397.70055,128.922084,0.714357323,19.2155777,0.025587928,0.22882392
251.8917981,403.62896,127.994445,0.8644806,18.9165987,0.02899509,0.209725767
251.7624606,424.70369,130.43233,1.13394913,18.152192,0.040336904,0.148327605
